Id,Influential,Kundan_follower,Kundan_following,Kundan_mentions_r,Kundan_retweets_r,Kundan_mentions_s,Kundan_retweets_s,Kundan_posts,Hritik_follower,Hritik_following,Hritik_mentions_r,Hritik_retweets_r,Hritik_mentions_s,Hritik_retweets_s,Hritik_posts
2699,1,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,242529,7561,242.63363551,106.676389127,7.1983304393,2.0405110851
2700,1,5342840,33401,0,73,636.23895,0,349.6742074,11.408839373,1.652900203,13.4852657683,1043,974,0.1005033585,0.1005033585
2701,1,21591,1179,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,23230,495,118.052431863,56.6682926506,6.373205373,0.8407197447,9.8270049445
2702,1,10270,5625,74.5379654876,34.7487061203,0.1005033585,0.1005033585,3.3186452542,889300,183,0,237.31387301,0,964.29018677,18.1172813641
2703,0,1404323,563,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403,1912232,33395,0,159.5386095,131.9544457,2.1732414024,0.6237967779
2704,1,1404323,563,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403,508213,554,0,619.31076978,878.310233803,7.8286757017,2.2675742595
2705,1,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979,9.6051545207,1674046,24246,0,560.77045543,561.797879064,4.3004119793,1.089386938
2706,0,628,921,3.9438483395,0.6185900083,4.769929665,0.8701361269,2.95323722,1259676,337,908.649321529,211.33367097,12.0217812214,7.5656429402,12.7923814521
2707,0,1271,1503,0.2979731768,0.2979731768,0.1005033585,0.1005033585,0.1005033585,158467,154157,299.60787906,80.1902863889,0.1005033585,0.1005033585,0.1005033585
2708,0,1043,81,2.7182813378,0.9324577381,0.1005033585,0.1005033585,0.1005033585,78083,679,165.594483553,89.1431564125,5.1862668448,2.4168313702,7.1793637855
2709,1,17842623,46964,0,377.1728978,0,728.95895108,0.3621500682,0.1005033585,1.6082480584,2470,357,1.1264741305,0.3232844828,0.3371319527
2710,1,16017,9311,7.4854173425,2.7781882316,0.1005033585,0.1005033585,0.1005033585,24057,292,14.8092187229,4.8401286454,3.1974409553,0.3371319527,2.2580254363
2711,0,265258,209,631.915946309,457.648549848,5.4609854877,0.1005033585,7.4981264982,1481379,147521,0,902.07037931,0,12.05587584,10.4384603887
2712,1,1259676,337,908.649321529,211.33367097,12.0217812214,7.5656429402,12.7923814521,102116,293,0,729.45163398,763.659739323,30.8299766589,8.5683669217
2713,1,221001,906,0,933.23800737,0,574.38645056,0.3395221406,0.1005033585,12.7373300964,8120,710,7.3686429024,2.088374797,1.5987978599
2714,0,541611,2140,0,418.36985923,981.459888729,13.9255848212,0.1005033585,32.9730239162,7185698,30,0,146.9564617,0,82.7435955
2715,0,228,302,0.5839793876,0.1005033585,0.1005033585,0.1005033585,0.3621500682,49326,42259,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585
2716,1,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465,267,352,0.3019826139,0.1005033585,0.3347656668,0.1005033585,0.566685352
2717,0,219,148,0.7583073708,0.1005033585,0.1005033585,0.1005033585,0.1005033585,54453,7688,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393
2718,0,254,534,3.4536485166,0.2773056408,0.8104847511,0.3419364717,1.2766667445,3914,1439,2.4042122036,1.1619460297,0.1005033585,0.1005033585,0.1005033585
2719,1,9542820,2069,0,336.3582863,668.570800935,7.3769959697,1.8383807208,3.1136251344,1352348,331,0,129.8486618,0,552.7339915
2720,0,5151,2195,23.0043971135,13.5295027322,4.8493923758,2.5882985948,4.3711974081,6119,382,8.4859176989,3.2850584778,0.5859553702,0.1005033585,0.5859553702
2721,0,3525,3115,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,224146,272,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543
2722,1,1481379,147521,0,902.07037931,0,12.05587584,10.4384603887,0.1005033585,193.072418229,7271,335,8.7866655883,5.8762309499,0.3674625562
2723,1,143101,128686,874.212873202,347.630667262,4.4984706197,0.1005033585,34.9779777238,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465
2724,0,9450,1511,28.3421055161,5.880138366,7.4443449145,1.1016899551,6.0830651,33669,29327,128.414854027,23.9196306635,6.5562550178,0.3395221406,12.2922053818
2725,0,131920,364,651.765133792,170.153144385,4.801919843,0.3419364717,7.0540441627,4947410,112,0,774.21392717,830.899475371,0.1005033585,0.1005033585
2726,0,6232,551,5.079484188,1.0535049897,2.0897937521,0.8374392375,1.3477547184,20542,635,10.99055651,1.4546567443,1.0957970285,0.5981501935,2.0777180339
2727,1,268170,2087,48.0737198205,6.3838985185,0.3569432987,0.3569432987,0.3569432987,804394,1370,0,881.48299573,0,13.64229512,22.683131263
2728,1,3893,1059,3.2604733081,1.051286304,1.1008237642,0.1005033585,1.1008237642,127,106,1.0937724431,0.1005033585,0.3674625562,0.1005033585,0.6239024964
2729,1,2014,1943,0.7568434702,0.1005033585,0.3347656668,0.1005033585,1.328776303,127,36,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.34437519
2730,0,209,454,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,3893,1059,3.2604733081,1.051286304,1.1008237642,0.1005033585,1.1008237642
2731,1,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465,25360,20872,1.4825932255,0.716815998,1.083654212,1.083654212,2.5327443818
2732,0,209,454,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,8168488,76,0,821.69423405,787.511274161,2.6052106632,0.5833695849
2733,1,580,590,0.5981501935,0.1005033585,0.8395833067,0.1005033585,1.0616507917,233,392,0.1005033585,0.1005033585,0.3395221406,0.3395221406,0.3395221406
2734,0,4189,2094,6.6973655357,1.4256784241,4.4836072397,1.3329545746,3.7735534148,638283,150,0,677.8834456,0,606.96445094,1.3260869988
2735,1,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876,7157,73,8.6914320942,2.6421320083,0.3468385418,0.1005033585,2.5939236841
2736,1,804394,1370,0,881.48299573,0,13.64229512,22.683131263,2.3855379735,18.4209811988,4557,82,7.3376261649,4.3974973143,0.1005033585
2737,0,671,215,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585,392738,9364,258.523923974,124.471540448,7.4713396256,0.5959620807,10.999133619
2738,0,34463,29808,15.4304976173,3.9840288049,8.2043311985,0.3324230437,6.9888149568,10270,5625,74.5379654876,34.7487061203,0.1005033585,0.1005033585,3.3186452542
2739,1,28613,3557,0.7514342508,0.2959984786,0.1005033585,0.1005033585,0.1005033585,95,120,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987
2740,0,102116,293,0,729.45163398,763.659739323,30.8299766589,8.5683669217,93.3115713274,298668,551,493.256379358,206.660552171,4.115212281,0.8545391021
2741,0,72799,1128,1.1918987038,0.34437519,0.1005033585,0.1005033585,0.1005033585,2513,2786,1.1871775955,0.7952193623,1.0913222816,0.1005033585,1.8415379499
2742,0,127,36,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.34437519,1607541,93,389.533119657,217.628442156,0.3595336011,0.1005033585,0.8497901318
2743,0,39262,848,40.4950207027,8.9436069153,3.2276769003,0.5643427289,1.0703207086,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465
2744,0,671,215,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585,2774790,20342,0,88.57716465,6.1830806789,0.8104606078,0.3395221406
2745,1,220242,357,452.547280711,140.0075344,13.439022061,3.0436932644,13.6479820066,3638,3341,2.7935772011,1.4027026296,2.5940892677,0.5981501935,3.8021434159
2746,1,11324,373,2.1639421769,1.2997031241,0.1005033585,0.1005033585,0.1005033585,1236,2001,1.1467640506,0.5316251912,4.1435007982,1.3548998793,2.6326899813
2747,1,1445520,260,52.1790895658,13.5647223441,3.4635613426,1.0621201723,2.7712700124,146298,49266,146.311226579,84.4510189798,1.3083555275,0.1005033585,4.0358259366
2748,1,828774,904,374.369869253,95.2745611912,2.5732139103,1.5873965892,2.3141836677,3722,285,17.1484351254,2.717532222,5.878963793,0.6108188394,3.5835955172
2749,1,266407,1592,660.897263062,297.090332679,28.2579999628,0.8396823434,20.7226649911,19562,17637,572.874855518,390.2936809,27.5520404128,7.1675567456,32.1019061639
2750,1,5342840,33401,0,73,636.23895,0,349.6742074,11.408839373,1.652900203,13.4852657683,57840,27137,271.759860328,35.9558041591
2751,0,708,631,18.7767030699,5.9996805926,7.7479194756,4.967946648,10.6918784986,224146,272,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543
2752,1,3764,703,5.2706205371,1.6011585692,2.3383325606,0.1005033585,1.5965386702,708,631,18.7767030699,5.9996805926,7.7479194756,4.967946648,10.6918784986
2753,0,228,302,0.5839793876,0.1005033585,0.1005033585,0.1005033585,0.3621500682,3914,1439,2.4042122036,1.1619460297,0.1005033585,0.1005033585,0.1005033585
2754,0,508213,554,0,619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,182598,1402,145.844909693,74.002957632,23.5491892963,0.1005033585
2755,1,1257,318,12.1270987362,3.9738032718,1.7961257948,0.1005033585,1.7961257948,44,79,0.5768715825,0.1005033585,0.1005033585,0.1005033585,0.1005033585
2756,0,125512,13701,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527,470926,322,0,5.88841255,440.824681207,6.1969294162,2.8976662377
2757,0,1140,927,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717,9542820,2069,0,336.3582863,668.570800935,7.3769959697,1.8383807208
2758,0,100836,144,512.444492859,143.893264105,4.5897566217,1.8449317073,5.1108506011,17842623,46964,0,377.1728978,0,728.95895108,0.3621500682
2759,1,2260661,233,0,580.6294376,0,883.09001537,27.1828015928,13.098383319,18.3497218154,24437,279,12.3557961024,7.1442667563,2.1357673116
2760,1,3724,605,2.3849497077,0.8129209353,0.6108188394,0.1005033585,0.6108188394,9335935,1,0,209.74550581,614.422701205,0.1005033585,0.1005033585
2761,0,16806,195,30.931329726,11.6998667006,4.3027731702,1.1186724995,4.2713800367,99193,69,71.8970682908,31.5701688974,0.3395221406,0.1005033585,0.3395221406
2762,0,1010,1014,0.9576896234,0.1005033585,1.0470177354,0.3371319527,0.3371319527,2470,357,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953
2763,1,126738,779,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849,565,613,11.7772063978,1.0504861156,5.6445620907,1.8665054083,5.8654450925
2764,0,48711,22845,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,871652,140,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905
2765,1,739581,10723,102.026750104,96.7713185484,1.537321816,1.0543580385,3.467753982,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876
2766,1,5501,5908,7.1963894102,2.6357228664,1.7722887831,0.3419364717,0.8251929422,489,473,2.215723419,0.5381217651,0.1005033585,0.1005033585,0.3621500682
2767,1,1720,540,5.1618482861,1.181624988,2.3241124532,0.6088956694,3.8136608268,6231,555,67.5773826332,26.9239905484,1.8332678169,0.3468385418,4.7740507894
2768,0,10270,5625,74.5379654876,34.7487061203,0.1005033585,0.1005033585,3.3186452542,405315,128127,131.597627554,23.4538713842,7.3816125036,0.1005033585,7.4064162329
2769,1,11147,1500,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136,676,243,1.9825308626,1.3606406178,0.1005033585,0.1005033585,36.4016397161
2770,1,265258,209,631.915946309,457.648549848,5.4609854877,0.1005033585,7.4981264982,21,193,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3518401439
2771,0,20288,1568,34.2837900328,21.3172019582,1.3479674658,0.6007140826,1.3659218883,298668,551,493.256379358,206.660552171,4.115212281,0.8545391021,3.0754628095
2772,0,41367,71,32.5496527385,16.5278458647,4.5907304623,1.5873651839,10.8323755103,1912232,33395,0,159.5386095,131.9544457,2.1732414024,0.6237967779
2773,0,3525,3115,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.1005033585,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876
2774,0,4760,425,5.0119622628,1.4078958975,0.1005033585,0.1005033585,0.1005033585,5922518,483,0,758.403536,0,54.0555967,1.6124101103
2775,1,282305,2114,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474,794,479,0.3060734589,0.3060734589,0.1005033585,0.1005033585,1.6219808872
2776,1,580544,2799,296.978205315,135.831428625,15.0330256841,4.8071798123,8.2620631267,4321482,259,0,68.5940808,0,773.24875881,2.1019940226
2777,0,501043,3289,307.805391227,72.5250702042,2.1036441131,0.6040911504,2.8324013765,6225470,381,0,532.6022598,0,816.44753602,6.292393245
2778,1,282305,2114,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474,565,613,11.7772063978,1.0504861156,5.6445620907,1.8665054083,5.8654450925
2779,0,1043,974,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.8662709906
2780,0,5151,2195,23.0043971135,13.5295027322,4.8493923758,2.5882985948,4.3711974081,203788,1069,0,43.23595348,558.213656192,20.6436432941,1.3712078708
2781,0,5685,942,30.131220894,1.6499776487,5.3123945176,0.1005033585,4.8191429483,4557,82,7.3376261649,4.3974973143,0.1005033585,0.1005033585,2.0920169577
2782,1,631958,674,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357,41765,185,0,529.64305757,282.858500112,76.8095144531,5.3921710955
2783,1,28613,3557,0.7514342508,0.2959984786,0.1005033585,0.1005033585,0.1005033585,2470,357,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953
2784,0,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.6216545612,1354,375,12.8553419711,6.2141995443,3.2266005052,1.5378835392,3.2514564759
2785,1,1834007,773,0,674.26690878,388.426427249,29.3318518028,7.3082934458,17.6597096249,112,243,1.4451735361,0.1005033585,0.1005033585,0.1005033585
2786,0,871652,140,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,54453,7688,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393
2787,0,71597,44262,10.4035634589,3.3653546397,0.5912056069,0.1005033585,5.0745674068,185616,1001,266.013873916,54.3452304246,13.1119037493,0.3347656668,13.6651725665
2788,0,1155,1134,0.8059866923,0.3395221406,0.3419364717,0.1005033585,0.8199740358,2095,2277,2.8095464831,0.275537618,2.102409094,0.3595336011,2.5563962642
2789,0,9512,12,52.1670684554,23.1822884278,0.3621500682,0.1005033585,6.8060452592,185616,1001,266.013873916,54.3452304246,13.1119037493,0.3347656668,13.6651725665
2790,0,3166413,276,0,253.34542879,980.12092647,12.9634252305,2.3800180776,100.537796661,263614,759,110.410259905,26.5571232737,1.623833794,0.1005033585
2791,1,2696,1718,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375,7554,1711,21.6018659681,3.5816611274,6.7646570426,1.1197266986,4.5632463243
2792,0,462071,331717,201.098430037,136.251577298,0.1005033585,0.1005033585,0.1005033585,1259676,337,908.649321529,211.33367097,12.0217812214,7.5656429402,12.7923814521
2793,0,691,506,2.4336172737,0.1005033585,0.1005033585,0.1005033585,0.6264927988,583476,13020,0,679.00389724,59.4989889042,2.6945728042,0.1005033585
2794,1,125438,983,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546,488750,320,0,207.19007707,599.721600029,0.842022025,0.5931986075
2795,0,209,454,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,2273871,4524,0,782.40533805,0,944.52424508,12.9557232877
2796,0,3317868,58,0,181.19036583,0,200.00702641,18.3799704838,13.8671522537,31.7927874243,36543194,123336,0,45,218.98788
2797,0,1209835,3,86.8200838396,18.4581095795,0.1005033585,0.1005033585,0.1005033585,236123,858,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246
2798,1,828774,904,374.369869253,95.2745611912,2.5732139103,1.5873965892,2.3141836677,53678,1751,191.438869699,62.7249449229,0.1005033585,0.1005033585,0.1005033585
2799,1,47006,7814,80.4245750861,23.2592549278,4.502351131,0.1005033585,5.5274982657,627,1993,2.2231788702,0.327807842,7.0498586564,1.2959367628,4.05226713
2800,0,5502,688,20.679215411,7.7310979408,5.2333769644,1.6134043381,5.2247025689,220,98,0.290192078,0.290192078,0.1005033585,0.1005033585,0.1005033585
2801,1,8120,710,7.3686429024,2.088374797,1.5987978599,0.5958120124,1.3328494442,203788,1069,0,43.23595348,558.213656192,20.6436432941,1.3712078708
2802,1,1203,689,0.5810037842,0.5810037842,1.6427862594,0.1005033585,2.1531532873,7147,737,2.3329897267,0.7145563401,0.8621299808,0.1005033585,1.3575887029
2803,1,404679,3866,89.0150487336,10.4367800398,14.1894824157,0.8300950124,8.0708983647,254,534,3.4536485166,0.2773056408,0.8104847511,0.3419364717,1.2766667445
2804,1,203788,1069,0,43.23595348,558.213656192,20.6436432941,1.3712078708,22.2313859611,92462,692,141.503204167,35.2897466154,3.7872627884,0.5964123765
2805,0,2591,1984,8.7801507763,1.405757914,3.5666924654,0.5785409226,2.5879888837,11116,87,10.0314517719,1.0773120938,1.5943714227,0.6108703864,1.8482469635
2806,1,13416,3515,11.5246685529,3.9041004908,4.7008926751,0.8254679152,3.9832445197,3517,989,35.8099580647,4.6557233419,3.0564682075,1.0816692759,2.0901424847
2807,1,6225470,381,0,532.6022598,0,816.44753602,6.292393245,4.3402115354,11.8868730892,794,479,0.3060734589,0.3060734589,0.1005033585
2808,1,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,54453,7688,115.323357245,22.752883155,16.8677184175,2.0924985043
2809,0,11018,160,2.9289745107,0.8801967787,0.1005033585,0.1005033585,0.5908589259,828774,904,374.369869253,95.2745611912,2.5732139103,1.5873965892,2.3141836677
2810,1,3914,1439,2.4042122036,1.1619460297,0.1005033585,0.1005033585,0.1005033585,21,193,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3518401439
2811,0,2014,1943,0.7568434702,0.1005033585,0.3347656668,0.1005033585,1.328776303,9679,322,9.60716309,0.3102473647,0.1005033585,0.1005033585,0.1005033585
2812,0,871652,140,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,242529,7561,242.63363551,106.676389127,7.1983304393,2.0405110851,10.073921354
2813,1,1445520,260,52.1790895658,13.5647223441,3.4635613426,1.0621201723,2.7712700124,67736,30523,48.7654171991,14.0291133209,12.2462332026,0.1005033585,9.0001037092
2814,1,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979,9.6051545207,186557,90762,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585
2815,0,232753,320,175.264776264,100.480819758,3.1084904768,1.6147168251,4.401918701,462071,331717,201.098430037,136.251577298,0.1005033585,0.1005033585,0.1005033585
2816,0,21,193,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3518401439,1140,927,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717
2817,1,7271,335,8.7866655883,5.8762309499,0.3674625562,0.1005033585,0.3674625562,236123,858,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246
2818,1,2961,222,11.735776869,7.764038671,3.7330723642,0.6239024964,1.1193612186,4054,3339,2.5716635518,0.4895779439,0.8672587796,0.1005033585,1.096417933
2819,0,697,14,20.6191476341,12.3688453917,7.783152957,3.6981954875,11.3782884267,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879
2820,1,209,454,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,20,7,7.6908237318,0.2773056408,1.3315079797,0.1005033585,2.8306268013
2821,1,265258,209,631.915946309,457.648549848,5.4609854877,0.1005033585,7.4981264982,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.8480250135,13.9392783231
